,run_id,flow_id,accuracy,f_measure,area_under_roc_curve,average_cost,kappa,kb_relative_information_score,mean_absolute_error,mean_prior_absolute_error,prior_entropy,relative_absolute_error,root_mean_prior_squared_error,root_mean_squared_error,root_relative_squared_error,data_preprocessing,classifier,feature_preprocessing
5172,10254825,15083,0.757,0.7472760966401546,0.6788095238095239,0.0,0.3819938962360122,0.3794814210049917,0.243,0.42015968063872167,0.8812914463598482,0.578351543942994,0.45825774337365466,0.4929503017546495,1.0757053402427883,1,3,1
5173,10254835,15083,0.773,0.7614937571473734,0.6911904761904762,0.0,0.41434468524251805,0.4203386113914961,0.227,0.42015968063872167,0.8812914463598482,0.5402707838479821,0.45825774337365466,0.47644516998286385,1.0396882035758193,1,3,1
5174,10254839,15083,0.757,0.7472760966401546,0.6788095238095239,0.0,0.3819938962360122,0.3794814210049917,0.243,0.42015968063872167,0.8812914463598482,0.578351543942994,0.45825774337365466,0.4929503017546495,1.0757053402427883,1,3,1
5175,10254851,15083,0.773,0.761130856346133,0.6902380952380952,0.0,0.41313340227507767,0.42033861139149586,0.227,0.42015968063872167,0.8812914463598482,0.5402707838479821,0.45825774337365466,0.47644516998286385,1.0396882035758193,1,3,1
5176,10254859,15083,0.757,0.7472760966401546,0.6788095238095239,0.0,0.3819938962360122,0.3794814210049917,0.243,0.42015968063872167,0.8812914463598482,0.578351543942994,0.45825774337365466,0.4929503017546495,1.0757053402427883,1,3,1
5177,10254869,15083,0.773,0.7614937571473734,0.6911904761904762,0.0,0.41434468524251805,0.4203386113914958,0.227,0.42015968063872167,0.8812914463598482,0.5402707838479821,0.45825774337365466,0.47644516998286385,1.0396882035758193,1,3,1
5178,10254875,15083,0.757,0.7472760966401546,0.6788095238095239,0.0,0.3819938962360122,0.3794814210049917,0.243,0.42015968063872167,0.8812914463598482,0.578351543942994,0.45825774337365466,0.4929503017546495,1.0757053402427883,1,3,1
5179,10254879,15083,0.757,0.7472760966401546,0.6788095238095239,0.0,0.3819938962360122,0.3794814210049917,0.243,0.42015968063872167,0.8812914463598482,0.578351543942994,0.45825774337365466,0.4929503017546495,1.0757053402427883,1,3,1
5180,10254890,15083,0.7559999999999999,0.7464138449039656,0.6780952380952381,0.0,0.38008130081300806,0.3769278466058353,0.244,0.42015968063872167,0.8812914463598482,0.5807315914489323,0.45825774337365466,0.4939635614091388,1.077916453244458,1,3,1
5181,10254899,15083,0.777,0.7656965103253933,0.695952380952381,0.0,0.4246646026831785,0.43055290898812265,0.223,0.42015968063872167,0.8812914463598482,0.5307505938242292,0.45825774337365466,0.4722287581247038,1.030487242066431,1,3,1
5182,10254902,15083,0.755,0.7455519760135244,0.6773809523809524,0.0,0.37817258883248733,0.37437427220667885,0.245,0.42015968063872167,0.8812914463598482,0.5831116389548705,0.45825774337365466,0.4949747468305833,1.080123039900256,1,3,1
5183,10254914,15083,0.757,0.7472760966401546,0.6788095238095239,0.0,0.3819938962360122,0.3794814210049917,0.243,0.42015968063872167,0.8812914463598482,0.578351543942994,0.45825774337365466,0.4929503017546495,1.0757053402427883,1,3,1
5184,10254925,15083,0.757,0.7472760966401546,0.6788095238095239,0.0,0.3819938962360122,0.3794814210049917,0.243,0.42015968063872167,0.8812914463598482,0.578351543942994,0.45825774337365466,0.4929503017546495,1.0757053402427883,1,3,1
5185,10254931,15083,0.775,0.7628714327743455,0.6916666666666667,0.0,0.417098445595855,0.4254457601898091,0.225,0.42015968063872167,0.8812914463598482,0.5355106888361056,0.45825774337365466,0.4743416490252569,1.0350979462631529,1,3,1
5186,10254942,15083,0.772,0.7598946906537954,0.6885714285714285,0.0,0.40993788819875776,0.4177850369923395,0.228,0.42015968063872167,0.8812914463598482,0.5426508313539204,0.45825774337365466,0.4774934554525329,1.0419757491434112,1,3,1
5187,10254949,15083,0.7759999999999999,0.7644673013094065,0.6942857142857142,0.0,0.42148760330578516,0.42799933458896594,0.224,0.42015968063872167,0.8812914463598482,0.5331306413301674,0.45825774337365466,0.4732863826479693,1.0327951671120166,1,3,1
5188,10254958,15083,0.7759999999999999,0.7637425308063325,0.6923809523809524,0.0,0.4190871369294607,0.42799933458896566,0.224,0.42015968063872167,0.8812914463598482,0.5331306413301674,0.45825774337365466,0.4732863826479693,1.0327951671120166,1,3,1
5189,10254967,15083,0.757,0.7472760966401546,0.6788095238095239,0.0,0.3819938962360122,0.3794814210049917,0.243,0.42015968063872167,0.8812914463598482,0.578351543942994,0.45825774337365466,0.4929503017546495,1.0757053402427883,1,3,1
5190,10254979,15083,0.777,0.7656965103253933,0.695952380952381,0.0,0.4246646026831785,0.43055290898812254,0.223,0.42015968063872167,0.8812914463598482,0.5307505938242292,0.45825774337365466,0.4722287581247038,1.030487242066431,1,3,1
5191,10254988,15083,0.773,0.761130856346133,0.6902380952380952,0.0,0.41313340227507767,0.42033861139149636,0.227,0.42015968063872167,0.8812914463598482,0.5402707838479821,0.45825774337365466,0.47644516998286385,1.0396882035758193,1,3,1
5192,10254997,15083,0.7559999999999999,0.7464138449039656,0.6780952380952381,0.0,0.38008130081300806,0.3769278466058353,0.244,0.42015968063872167,0.8812914463598482,0.5807315914489323,0.45825774337365466,0.4939635614091388,1.077916453244458,1,3,1
5193,10255006,15083,0.773,0.761130856346133,0.6902380952380952,0.0,0.41313340227507767,0.42033861139149586,0.227,0.42015968063872167,0.8812914463598482,0.5402707838479821,0.45825774337365466,0.47644516998286385,1.0396882035758193,1,3,1
5194,10255008,15083,0.757,0.7472760966401546,0.6788095238095239,0.0,0.3819938962360122,0.3794814210049917,0.243,0.42015968063872167,0.8812914463598482,0.578351543942994,0.45825774337365466,0.4929503017546495,1.0757053402427883,1,3,1
5195,10255016,15083,0.757,0.7472760966401546,0.6788095238095239,0.0,0.3819938962360122,0.3794814210049917,0.243,0.42015968063872167,0.8812914463598482,0.578351543942994,0.45825774337365466,0.4929503017546495,1.0757053402427883,1,3,1
5196,10255021,15083,0.7559999999999999,0.7464138449039656,0.6780952380952381,0.0,0.38008130081300806,0.3769278466058353,0.244,0.42015968063872167,0.8812914463598482,0.5807315914489323,0.45825774337365466,0.4939635614091388,1.077916453244458,1,3,1
5197,10255030,15083,0.757,0.7472760966401546,0.6788095238095239,0.0,0.3819938962360122,0.3794814210049917,0.243,0.42015968063872167,0.8812914463598482,0.578351543942994,0.45825774337365466,0.4929503017546495,1.0757053402427883,1,3,1
5198,10255039,15083,0.757,0.7472760966401546,0.6788095238095239,0.0,0.3819938962360122,0.3794814210049917,0.243,0.42015968063872167,0.8812914463598482,0.578351543942994,0.45825774337365466,0.4929503017546495,1.0757053402427883,1,3,1
5199,10255047,15083,0.757,0.7472760966401546,0.6788095238095239,0.0,0.3819938962360122,0.3794814210049917,0.243,0.42015968063872167,0.8812914463598482,0.578351543942994,0.45825774337365466,0.4929503017546495,1.0757053402427883,1,3,1
5200,10255054,15083,0.758,0.7481387392186187,0.6795238095238095,0.0,0.3839103869653769,0.38203499540414787,0.242,0.42015968063872167,0.8812914463598482,0.5759714964370558,0.45825774337365466,0.4919349550499537,1.0734896729259178,1,3,1
5201,10255062,15083,0.7559999999999999,0.7464138449039656,0.6780952380952381,0.0,0.38008130081300806,0.3769278466058353,0.244,0.42015968063872167,0.8812914463598482,0.5807315914489323,0.45825774337365466,0.4939635614091388,1.077916453244458,1,3,1
5202,10255073,15083,0.757,0.7472760966401546,0.6788095238095239,0.0,0.3819938962360122,0.3794814210049917,0.243,0.42015968063872167,0.8812914463598482,0.578351543942994,0.45825774337365466,0.4929503017546495,1.0757053402427883,1,3,1
5203,10255080,15083,0.7559999999999999,0.7464138449039656,0.6780952380952381,0.0,0.38008130081300806,0.3769278466058352,0.244,0.42015968063872167,0.8812914463598482,0.5807315914489323,0.45825774337365466,0.4939635614091388,1.077916453244458,1,3,1
5204,10255086,15083,0.774,0.7616330891171033,0.6899999999999998,0.0,0.4139004149377595,0.4228921857906526,0.226,0.42015968063872167,0.8812914463598482,0.5378907363420439,0.45825774337365466,0.4753945729601885,1.0373956137879394,1,3,1
